userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
003,GuessOMeter,0.0871582,1.1999743,0.04399536,0.92873174,10.1125536,0.195216015,11.7255192,0,0,3.051851E-05,-18.2570724,0.088785544,486.5233
003,GuessOMeter,0.187973022,1.19994855,0.04402114,0.928001642,10.1121721,0.192901075,11.7309151,0,0,3.051851E-05,-18.2514057,0.08875361,486.525116
003,GuessOMeter,0.302337646,1.1999228,0.0440469161,0.9279322,10.1117907,0.190835714,11.73626,0,0,3.051851E-05,-18.2463646,0.08873964,486.526764
003,GuessOMeter,0.411056519,1.199897,0.0440726951,0.9281034,10.1114082,0.18856585,11.7415533,0,0,3.051851E-05,-18.2408237,0.08875069,486.5286
003,GuessOMeter,0.5218353,1.1998713,0.0440984853,0.9284174,10.1110268,0.186320767,11.7467976,0,0,3.051851E-05,-18.2353516,0.08876207,486.530426
003,GuessOMeter,0.624359131,1.19984555,0.04412429,0.928948,10.1106453,0.184324786,11.7525606,0,0,3.051851E-05,-18.2304821,0.0887609348,486.532074
003,GuessOMeter,0.725616455,1.19981968,0.0441501,0.9291263,10.1102619,0.182350844,11.7571278,0,0,3.051851E-05,-18.2256641,0.0887559056,486.533722
003,GuessOMeter,0.8348999,1.199768,0.0442017429,0.929819047,10.1094961,0.180182174,11.7672625,0,0,3.051851E-05,-18.2203712,0.0887544155,486.535553
003,GuessOMeter,0.93611145,1.19974208,0.044227574,0.929876,10.1091127,0.178252161,11.7722569,0,0,3.051851E-05,-18.215662,0.08875636,486.5372
003,GuessOMeter,1.03866577,1.19971645,0.04425322,0.9231593,10.1087322,0.000404634222,11.775588,0,0,3.051851E-05,-18.2130356,0.08875912,486.538116
003,GuessOMeter,1.14761353,1.19969082,0.0442787968,0.920797765,10.1083488,0.000392923277,11.7755985,0,0,3.051851E-05,-18.2130356,0.08876981,486.538116
003,GuessOMeter,1.24897766,1.19966519,0.0443043746,0.920798242,10.1079655,0.000248688943,11.7756062,0,0,3.051851E-05,-18.2130356,0.08877715,486.538116
003,GuessOMeter,1.35069275,1.19963956,0.0443299524,0.920799255,10.1075821,2.21265036E-05,11.775609,0,0,3.051851E-05,-18.2130356,0.08877886,486.538116
003,GuessOMeter,1.46080017,1.19961393,0.04435553,0.920799434,10.1071978,0.000125774837,11.7756109,0,0,3.051851E-05,-18.2130356,0.0887763,486.538116
003,GuessOMeter,1.56188965,1.1995883,0.0443811081,0.920799553,10.1068144,6.401742E-05,11.7756138,0,0,3.051851E-05,-18.2130356,0.0887738541,486.538116
003,GuessOMeter,1.66275024,1.19956267,0.044406686,0.9207999,10.106432,2.304707E-05,11.7756147,0,0,3.051851E-05,-18.2130356,0.08877344,486.538116
003,GuessOMeter,1.75195313,1.199537,0.0444322638,0.920799851,10.1060486,4.49169456E-05,11.7756157,0,0,3.051851E-05,-18.2130356,0.0887745,486.538116
003,GuessOMeter,1.86341858,1.19951141,0.04445784,0.9207999,10.1056652,1.53072942E-05,11.7756166,0,0,3.051851E-05,-18.2130356,0.08877534,486.538116
