userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
026,DiffAndCOPE1,0.07538986,1.19997442,0.01537786,0.9208,-1,1.1804799E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.176746368,1.19994879,0.0154034374,0.9208,-1,1.17958552E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.273525238,1.19992316,0.0154290153,0.9208,-1,1.17931813E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.3771019,1.19989753,0.0154545931,0.9208,-1,1.18021364E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.477657318,1.1998719,0.015480171,0.9208,-1,1.18016E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.5825577,1.19984627,0.0155057488,0.9208,-1,1.18049354E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.7013893,1.19982064,0.0155313266,0.9208,-1,1.1795172E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.801616669,1.199795,0.0155569045,0.9208,-1,1.179388E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,0.9136009,1.19976938,0.0155824823,0.9208,-1,1.18021376E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,1.0135498,1.19974375,0.01560806,0.9208,-1,1.18017488E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,1.11414337,1.19971812,0.0156336371,0.9208,-1,1.18044363E-06,0.06951006,0,0,-0.0117191076,-18.8873577,0.088774845,486.308075
026,DiffAndCOPE1,1.20979691,1.19969249,0.0156592149,0.9208,-1,0.00590681331,0.06951006,0.08333079,0,-0.0117191076,-18.8875713,0.08877466,486.308
026,DiffAndCOPE1,1.31615829,1.19966686,0.0156848,0.921089053,-1,0.00650058547,0.0698378161,0.07539598,0,-0.0117191076,-18.8874035,0.08877269,486.308044
026,DiffAndCOPE1,1.41681671,1.19964123,0.0157104,0.921600163,-1,0.02746656,0.07017714,0.05159154,0,-0.0117191076,-18.8871536,0.08877264,486.3081
026,DiffAndCOPE1,1.52709961,1.1996156,0.0157360062,0.9218332,-1,0.0674403161,0.07077543,0.0198370311,0,-0.0117191076,-18.8861923,0.08877276,486.308441
026,DiffAndCOPE1,1.64015961,1.19959,0.0157616585,0.923464358,-1,0.0443335474,0.0717900544,0.0158696249,0,-0.0117191076,-18.8851719,0.08877179,486.3088
026,DiffAndCOPE1,1.75131989,1.19956434,0.0157872979,0.9230051,-1,0.0495910943,0.07258021,0.055558946,0,-0.0117191076,-18.8838234,0.08877037,486.309235
026,DiffAndCOPE1,1.85271835,1.19953871,0.01581294,0.9231252,-1,0.016210841,0.07400932,0.126987517,0,-0.0117191076,-18.8831673,0.08877013,486.309448
026,DiffAndCOPE1,1.95256424,1.19951308,0.0158385579,0.9221954,-1,0.05679065,0.07461556,0.142857149,0,-0.0117191076,-18.8814259,0.08877045,486.310028
