userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
014,DiffAndCOPE1,0.07650757,1.19997442,0.0311301854,0.9208,-1,9.61103055E-08,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.188400269,1.19994879,0.0311557632,0.9208,-1,8.70108039E-08,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.299926758,1.19989753,0.0312069189,0.9208,-1,5.66468941E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.400924683,1.1998719,0.0312324967,0.9208,-1,1.67357342E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.5026398,1.19984627,0.0312580727,0.9208,-1,1.90457484E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.613182068,1.19982064,0.03128365,0.9208,-1,1.94333779E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.7247238,1.199795,0.03130923,0.9208,-1,1.24346684E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.834259033,1.19976938,0.0313348062,0.9208,-1,4.048149E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,0.936630249,1.19974375,0.0313603841,0.9208,-1,3.51504838E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.03694153,1.19971812,0.0313859619,0.9208,-1,1.50674012E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.14473724,1.19969249,0.03141154,0.9208,-1,3.007062E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.24976349,1.19966686,0.0314371176,0.9208,-1,6.44882263E-08,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.35088348,1.19964123,0.0314626954,0.9208,-1,5.38626E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.45904541,1.1996156,0.0314882733,0.9208,-1,5.131609E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.56209564,1.19959,0.03151385,0.9208,-1,6.118736E-08,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.662674,1.19956434,0.03153943,0.9208,-1,5.11277051E-07,0.0117114978,0,0,6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.77117157,1.19953871,0.0315650068,0.9208,-1,9.655333E-07,0.0117114978,0,0,-3.051851E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,1.87509155,1.19951308,0.0315905847,0.9208,-1,9.923939E-07,0.0117114978,0,0,-6.103702E-05,-18.9414368,0.0887748748,486.2899
014,DiffAndCOPE1,1.97695923,1.19948745,0.0316161625,0.9208,-1,5.387543E-07,0.0117115052,0,0,-6.103702E-05,-18.9414368,0.0887748748,486.2899
014,DiffAndCOPE1,2.08397675,1.19946182,0.03164174,0.9208,-1,8.862951E-07,0.0117115052,0,0,-6.103702E-05,-18.9414368,0.0887748748,486.2899
014,DiffAndCOPE1,2.18862152,1.19943619,0.03166732,0.9208,-1,3.06739878E-07,0.0117115052,0,0,-6.103702E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.28926086,1.19941056,0.031692896,0.9208,-1,7.520363E-07,0.0117115127,0,0,3.051851E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.39658356,1.1993593,0.03174405,0.9208,-1,3.571294E-08,0.0117115127,0,0,9.155553E-05,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.50086975,1.19933367,0.03176963,0.9208,-1,1.97106232E-07,0.0117115127,0,0,0.000152592547,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.60083771,1.199308,0.0317952074,0.9208,-1,2.97827881E-07,0.0117115127,0,0,0.000823999755,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.71006012,1.19928241,0.0318207853,0.9208,-1,3.00985732E-07,0.0117115127,0,0,0.00106814783,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.81331635,1.19925678,0.0318463631,0.9208,-1,7.296213E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,2.91446686,1.19923115,0.03187194,0.9208,-1,1.89876417E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.021904,1.19920552,0.03189752,0.9208,-1,2.81037842E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.12564087,1.19917989,0.0319230966,0.9208,-1,1.97224679E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.22666931,1.19915426,0.0319486745,0.9208,-1,3.012158E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.335579,1.19912863,0.0319742523,0.9208,-1,3.76747636E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.43924713,1.199103,0.03199983,0.9208,-1,8.8695657E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
014,DiffAndCOPE1,3.53934479,1.19907737,0.032025408,0.9208,-1,6.1876807E-07,0.0117115127,0,0,0.00109866634,-18.9414368,0.08877487,486.2899
