userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
019,GuessOMeter,0.08369446,1.19997442,0.0252981875,0.9208,10.2272987,1.36689835E-06,0.0117437141,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,0.18913269,1.19994879,0.0253237654,0.9208,10.22691,8.84456938E-07,0.0117437216,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,0.2892685,1.19992316,0.0253493432,0.9208,10.22652,8.86346868E-07,0.0117437216,0,0,0.00112918485,-18.9414368,0.08877486,486.2899
019,GuessOMeter,0.3968811,1.1998719,0.0254004989,0.9208,10.2257395,2.741779E-07,0.0117437365,0,0,0.00112918485,-18.9414368,0.08877486,486.2899
019,GuessOMeter,0.500587463,1.19984627,0.0254260767,0.9208,10.2253494,5.10954351E-07,0.0117437365,0,0,0.00112918485,-18.9414368,0.08877486,486.2899
019,GuessOMeter,0.6012268,1.19982064,0.0254516546,0.9208,10.22496,7.51043444E-07,0.0117437365,0,0,0.00112918485,-18.9414368,0.08877486,486.2899
019,GuessOMeter,0.709838867,1.199795,0.0254772324,0.9208,10.2245693,1.018466E-06,0.0117437365,0,0,0.00112918485,-18.9414368,0.08877486,486.2899
019,GuessOMeter,0.8130646,1.19976938,0.02550281,0.9208,10.22418,1.25938527E-06,0.0117437365,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,0.9139633,1.19974375,0.0255283881,0.9208,10.22379,3.51070355E-07,0.0117437588,0,0,0.00112918485,-18.9414368,0.08877484,486.2899
019,GuessOMeter,1.021553,1.19971812,0.0255539659,0.9208,10.2234011,1.01913952E-06,0.0117437663,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,1.12601471,1.19969249,0.0255795438,0.9208,10.22301,1.614349E-07,0.0117437961,0,0,0.00112918485,-18.9414368,0.0887748748,486.2899
019,GuessOMeter,1.22691345,1.19966686,0.0256051216,0.9208,10.222621,5.488601E-07,0.0117437961,0,0,0.00112918485,-18.9414368,0.08877487,486.2899
019,GuessOMeter,1.33452606,1.19964123,0.0256307,0.9208,10.2222309,1.04777632E-06,0.0117438184,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,1.43908691,1.1996156,0.0256562773,0.9208,10.2218418,1.634457E-07,0.0117438259,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,1.539917,1.19959,0.0256818552,0.9208,10.2214518,1.3694337E-07,0.0117438259,0,0,0.00112918485,-18.9414368,0.088774845,486.2899
019,GuessOMeter,1.6471405,1.19956434,0.025707433,0.9208,10.2210617,8.586632E-07,0.0117438259,0,0,0.00112918485,-18.9414368,0.08877485,486.2899
019,GuessOMeter,1.75131989,1.19953871,0.02573301,0.9208,10.2206726,8.611362E-07,0.0117438333,0,0,0.00112918485,-18.9414368,0.08877485,486.2899
019,GuessOMeter,1.86284637,1.19951308,0.0257585887,0.9208,10.2202826,7.24558731E-07,0.0117438333,0,0,0.00146488845,-18.9414368,0.08877486,486.2899
019,GuessOMeter,1.96781921,1.19948745,0.0257841665,0.9208,10.2198925,3.24811879E-07,0.0117438408,0,0,0.00146488845,-18.9414368,0.08877487,486.2899
019,GuessOMeter,2.07608032,1.19946182,0.0258097444,0.9208,10.2195034,1.31309992E-06,0.0117438482,0,0,0.00146488845,-18.9414368,0.08877486,486.2899
019,GuessOMeter,2.17617035,1.19943619,0.0258353222,0.9208,10.2191133,4.15786729E-07,0.0117438557,0,0,0.00146488845,-18.9414368,0.08877484,486.2899
019,GuessOMeter,2.2813797,1.19941056,0.0258609,0.9208,10.2187243,1.7223465E-07,0.011743878,0,0,0.00146488845,-18.9414368,0.088774845,486.2899
019,GuessOMeter,2.38887024,1.19938493,0.0258864779,0.9208,10.2183332,5.647721E-07,0.0117438855,0,0,0.00146488845,-18.9414368,0.088774845,486.2899
019,GuessOMeter,2.48895264,1.1993593,0.0259120557,0.9208,10.2179451,5.640704E-07,0.0117438855,0,0,0.0012817774,-18.9414368,0.088774845,486.2899
