userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
029,GuessOMeter,0.07673645,1.2,0.03512037,0.9208,10.1620808,1.150645E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.188308716,1.19994879,0.0351715274,0.9208,10.1613083,4.04306149E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.299713135,1.19992316,0.0351971053,0.9208,10.1609221,4.576402E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.4077301,1.19989753,0.0352226831,0.9208,10.1605358,4.57685E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.5117798,1.1998719,0.03524826,0.9208,10.16015,4.58138828E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.6234436,1.19984627,0.03527384,0.9208,10.1597633,4.850404E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.728881836,1.19982064,0.0352994166,0.9208,10.1593771,4.84995553E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.8365021,1.199795,0.0353249945,0.9208,10.15899,4.85512771E-07,0.0147171272,0,0,-0.003418073,-18.9385071,0.08877486,486.290344
029,GuessOMeter,0.936141968,1.19976938,0.0353505723,0.9208,10.1586046,0.0156617239,0.0147171272,0.03173925,0,-0.003418073,-18.9384289,0.08877483,486.290375
029,GuessOMeter,1.03919983,1.19974375,0.03537617,0.9215392,10.1582184,0.00535486033,0.0148263806,0.158726767,0,-0.003418073,-18.9382534,0.08877393,486.2904
029,GuessOMeter,1.14915466,1.19971812,0.0354018,0.922712,10.1578321,0.04569563,0.015292774,0.20236823,0,-0.003418073,-18.93719,0.08877257,486.290741
029,GuessOMeter,1.26010132,1.19969237,0.0354274958,0.925050855,10.1574459,0.223973438,0.0167971067,0.4523606,0,-0.003418073,-18.9332924,0.08876818,486.292053
029,GuessOMeter,1.3598938,1.19966626,0.0354536623,0.94197154,10.1570549,0.5384059,0.0219843127,0.460310668,0,-0.003418073,-18.9215,0.08875076,486.296082
029,GuessOMeter,1.4728241,1.199639,0.0354810022,0.9842848,10.1566534,0.803008258,0.0344672054,0.460310668,0,-0.003418073,-18.90351,0.08872295,486.302216
029,GuessOMeter,1.572815,1.19961023,0.03550968,1.03233755,10.1562328,1.18628275,0.05167509,0.5273446,0,-0.003418073,-18.874855,0.08868771,486.312
029,GuessOMeter,1.67108154,1.19957888,0.0355410427,1.12911463,10.1557846,1.54380178,0.0819574744,0.5390637,0,-0.003418073,-18.8389,0.08865385,486.32428
029,GuessOMeter,1.78575134,1.19950306,0.0356168263,1.4231267,10.1547079,1.909587,0.167716339,0.5390637,0,-0.003418073,-18.7881088,0.0886143446,486.341583
029,GuessOMeter,1.89698792,1.19945967,0.03566022,1.562064,10.1540985,2.29316473,0.224968612,0.5390637,0,-0.003418073,-18.7261543,0.0885749459,486.3627
029,GuessOMeter,1.99771118,1.19940269,0.0357172,2.05131125,10.1532927,2.67197537,0.292528331,0.5507828,0,-0.003418073,-18.660099,0.08853899,486.385284
