userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
019,GuessOMeter,0.0827903748,1.19997442,0.0160393044,0.9208,10.2897606,1.07197059E-06,0.011705949,0,0,0.0009155553,-18.941433,0.08877487,486.2899
019,GuessOMeter,0.186702728,1.19994879,0.0160648823,0.9208,10.2893667,2.486278E-07,0.011705949,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,0.28761673,1.19992316,0.01609046,0.9208,10.2889729,1.09885571E-06,0.0117059564,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,0.395927429,1.1998719,0.0161416158,0.9208,10.2881861,1.42012891E-06,0.0117059639,0,0,0.0009155553,-18.941433,0.08877487,486.2899
019,GuessOMeter,0.500450134,1.19984627,0.0161671937,0.9208,10.2877941,1.07189226E-06,0.0117059639,0,0,0.0009155553,-18.941433,0.08877487,486.2899
019,GuessOMeter,0.6005287,1.19982064,0.0161927715,0.9208,10.2874,1.19729E-07,0.0117059713,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,0.7086067,1.199795,0.01621835,0.9208,10.2870073,6.168454E-07,0.0117059713,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,0.812774658,1.19976938,0.0162439272,0.9208,10.2866135,4.311313E-07,0.0117059713,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,0.913425446,1.19974375,0.016269505,0.9208,10.2862206,9.921202E-07,0.0117059713,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,1.02207565,1.19971812,0.0162950829,0.9208,10.2858267,6.438351E-07,0.0117059788,0,0,0.0009155553,-18.941433,0.08877487,486.2899
019,GuessOMeter,1.1254158,1.19969249,0.01632066,0.9208,10.2854338,1.04685455E-06,0.0117059788,0,0,0.0009155553,-18.941433,0.08877487,486.2899
019,GuessOMeter,1.24853134,1.19966686,0.0163462386,0.9208,10.2850409,5.10268649E-07,0.0117059862,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,1.34388733,1.19964123,0.0163718164,0.9208,10.2846479,1.96405011E-07,0.0117059862,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,1.44913864,1.1996156,0.0163973942,0.9208,10.2842541,1.43026881E-07,0.0117059862,0,0,0.0009155553,-18.941433,0.08877486,486.2899
019,GuessOMeter,1.55048752,1.19959,0.0164229721,0.9208,10.2838612,1.95370788E-07,0.0117059862,0,0,0.0009155553,-18.941433,0.08877486,486.2899
