userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition
007,GuessOMeter,0.07720089,1.2,0.008784954,24.71795,10.3512974,21.5878716,14.901495,0.9179815,0,0.00250251777,-4.29298925,0.0868410245,491.314545
007,GuessOMeter,0.1886177,1.19850183,0.0102831889,28.1684875,10.3290777,22.9321251,16.1117077,0.910168767,0,0.00250251777,-3.57589436,0.08677255,491.560944
007,GuessOMeter,0.298670769,1.19770563,0.0110793486,28.6617336,10.3172865,23.4916725,16.75226,0.886730552,0,0.00250251777,-2.96528363,0.08672393,491.770569
007,GuessOMeter,0.401592255,1.19685864,0.0119262831,30.4896488,10.30474,24.3293171,17.4155617,0.859385967,0,0.00250251777,-2.26245713,0.08663186,492.0116
007,GuessOMeter,0.500659,1.19601142,0.0127735566,30.5018425,10.2922173,25.2238045,18.0983334,0.8515732,0,0.00250251777,-1.6098367,0.0865446255,492.2352
007,GuessOMeter,0.6117048,1.19514048,0.013644536,31.3552647,10.2793589,25.7288151,18.8009033,0.8437605,0,-3.051851E-05,-0.9397186,0.08647362,492.46463
007,GuessOMeter,0.7122021,1.19426715,0.0145179089,31.44144,10.2664928,26.4690533,19.5215244,0.835947752,0,-0.00238044374,-0.174529508,0.0864068,492.7266
007,GuessOMeter,0.813353539,1.19337773,0.0154073415,32.01959,10.2534075,27.20064,20.26051,0.835947752,0,-0.00238044374,0.5319475,0.08634605,492.968658
007,GuessOMeter,0.92521,1.19248843,0.0162966922,32.0166054,10.2403517,27.8776665,21.0167866,0.835947752,0,-0.00238044374,1.33604991,0.0862753838,493.244446
007,GuessOMeter,1.02600956,1.19159567,0.0171894059,32.1376572,10.227272,28.4701023,21.7906055,0.859385967,0,-0.00238044374,2.07689238,0.08621232,493.498749
007,GuessOMeter,1.12629509,1.190699,0.0180860534,32.27931,10.2141609,29.1791782,22.5817966,0.8906369,0,-0.002990814,2.83510351,0.08614994,493.759277
007,GuessOMeter,1.23693371,1.18978548,0.0189995058,32.8842926,10.2008228,30.00977,23.39231,0.9062624,0,-0.00433362834,3.69987488,0.08607521,494.056854
007,GuessOMeter,1.33838463,1.18884671,0.0199383218,33.7973747,10.1871271,30.77278,24.2235413,0.914075136,0,-0.00433362834,4.49905443,0.0860005841,494.332336
007,GuessOMeter,1.43922615,1.18788278,0.0209022574,34.70165,10.1730814,31.6216755,25.0759563,0.914075136,0,-0.00433362834,5.41040754,0.08591338,494.647125
007,GuessOMeter,1.55035782,1.18687439,0.0219105966,36.30018,10.1583929,32.37718,25.9496117,0.8906369,0,-0.004364147,6.25148249,0.08583576,494.938263
007,GuessOMeter,1.651618,1.1858511,0.0229338817,36.83824,10.1435118,33.02951,26.8442364,0.8671987,0,-0.004364147,7.11079454,0.08576225,495.23642
007,GuessOMeter,1.75100327,1.184817,0.0239679646,37.227,10.128499,33.7305756,27.757782,0.8671987,0,-0.004364147,8.084938,0.08568916,495.575134
007,GuessOMeter,1.86273479,1.18377435,0.0250106081,37.53514,10.1133909,34.3542557,28.6889172,0.8671987,0,-0.004364147,8.9788065,0.08562873,495.886658
007,GuessOMeter,1.96280575,1.18272328,0.0260616541,37.837677,10.0981865,34.97122,29.6374378,0.8671987,0,-0.004364147,9.888719,0.08556945,496.2045
007,GuessOMeter,2.06345844,1.18166709,0.027117867,38.0236435,10.0829382,35.62033,30.6031685,0.863292336,0,-0.004364147,10.918232,0.08516447,496.564972
007,GuessOMeter,2.17512226,1.18062282,0.02816212,37.5931168,10.0679026,35.98001,31.58582,0.84766686,0,-0.004364147,11.8572035,0.06968,496.893951
007,GuessOMeter,2.276637,1.17965853,0.0291264541,34.7160263,10.0541039,36.6059341,32.5808754,0.835947752,0,-0.003601184,12.8125477,0.0545687377,497.227844
007,GuessOMeter,2.37682343,1.1787101,0.0300749019,34.1441078,10.0405722,37.40154,33.593,0.828135,0,-0.000152592547,14.1081266,0.0386029556,497.682556
007,GuessOMeter,2.51079845,1.17659009,0.03219491,38.77474,10.0102358,37.9275551,35.66282,0.828135,0,0.0003357036,15.0957193,0.0457881875,498.0311
007,GuessOMeter,2.62254238,1.17548859,0.03329643,39.6547,9.99449,38.46586,36.719265,0.828135,0,0.0003357036,16.2077789,0.05338756,498.4247
007,GuessOMeter,2.73345852,1.17441523,0.03436974,38.639267,9.9791975,39.00096,37.789257,0.824228644,0,0.000274666585,17.3355179,0.0525420457,498.823944
007,GuessOMeter,2.83447552,1.17337441,0.03541059,37.47054,9.964422,39.526947,38.8726,0.824228644,0,-0.0003357036,18.4787064,0.0495696,499.228577
007,GuessOMeter,2.93492413,1.1723603,0.0364247,36.5079041,9.950169,39.9929047,40.09176,0.824228644,0,-0.000396740623,19.520504,0.0490601435,499.597473
007,GuessOMeter,3.04482365,1.17135108,0.0374339,36.3312073,9.93583,40.5044861,41.0786,0.824228644,0,-0.000396740623,20.6921616,0.0499453358,500.012665
007,GuessOMeter,3.150113,1.17034423,0.0384407043,36.24496,9.921646,40.960144,42.2008934,0.824228644,0,-0.000396740623,21.7592125,0.0503533,500.391083
007,GuessOMeter,3.258666,1.169362,0.0394230075,35.362957,9.907856,41.46101,43.3358727,0.824228644,0,-0.00250251777,22.9586353,0.050108403,500.816772
